Site,SubSite,CaptureDate,Species,PondLocation,IndividualID,Sex,Age,MassG,SVLmm,BdSample,SwabLost,SwabID,BdResult,TargetCopies/swab,HgSampleID,Notes,potential_injury_effect,flagged,reason,dead,Temp,Temp_1w,Temp_2w,Temp_3w,Temp_4w,Air_Max,Air_Max1,Air_Max2,Air_Max3,Air_Max4
SPR,1,6/2/2020,NOVI,D46,OROXY,M,,,,Y,0,1802400350,pos,1207.164354,,10.1 C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,4/26/2021,NOVI,D10,XBXROX,U,,,37,Y,0,2100700017,pos,3205.211727,,10.1 celcius,,0,,,,,,,,,,,,
SPR,1,5/11/2021,NOVI,D59,BXROXO,M,,,40,Y,0,1802400949,pos,951.0116003,,10.1c,,0,,,,,,,,,,,,
SPR,1,4/28/2021,NOVI,T55,BRXOBX,M,,,39,Y,0,2100700212,pos,1118.461024,,10.1c,,0,,,,,,,,,,,,
SPR,1,6/11/2021,NOVI,T35,YXRRXR,M,,,39,Y,0,2100800038,pos,1689.148803,,10.1c,,0,,,,,,,,,,,,
SPR,1,4/28/2021,NOVI,T55,RBXOBX,M,,,38,Y,0,2100700285,pos,26976.30728,,10.1c,,0,,,,,,,,,,,,
SPR,1,5/11/2021,NOVI,D58,BXRBXB,M,,,33,Y,0,1802400975,pos,11739.05097,,10.1c,,0,,,,,,,,,,,,
SPR,1,6/2/2020,NOVI,D46,YXYOXY,M,,,,Y,0,1802400169,pos,4397.188705,,10.1C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,4/28/2021,NOVI,T55,ORXRBX,M,,,34,Y,0,2100700287,pos,238948.4362,,"10.1c, O mark is deep",,0,,,,,,,,,,,,
SPR,1,6/2/2020,NOVI,D44,YOYBXX,M,,,,Y,0,1802401082,pos,423929.9073,,10.2 C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,6/2/2020,NOVI,D41,BXOXXB,M,,,,Y,0,1802401225,pos,603.0698946,,10.2 C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,6/2/2020,NOVI,D44,BXXORX.M,M,,,,Y,0,1802401233,pos,8046.925123,,10.2 C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,5/13/2021,NOVI,D28,RXBXRX,M,,,40,Y,0,1802400505,pos,7688.662614,,10.2c,,0,,,,,,,,,,,,
SPR,1,5/13/2021,NOVI,D28,XYBXRX,M,,,37,Y,0,1802400501,pos,28371.51128,,10.2c,,0,,,,,,,,,,,,
SPR,1,5/12/2021,NOVI,D11,OYBXOX,M,,,31,Y,0,1802400331,pos,32315.29088,,10.2c,,0,,,,,,,,,,,,
SPR,1,5/12/2021,NOVI,D11,YROBXY,M,,,30,Y,0,1802400267,pos,7310.563161,,10.2c,,0,,,,,,,,,,,,
SPR,1,5/18/2020,NOVI,D48,XBXBBX,M,,,,Y,0,1802300268,pos,23651.82499,,10.3 C,,0,,,11.42555758,10.43443474,9.470920238,8.51762013,6.898963312,21.1,17.7,14.98571429,15.1,12.3
SPR,1,6/3/2020,NOVI,D54,RRRXXR,F,,,,Y,0,1802400916,pos,720181.5635,,10.3 C,,0,,,12.95346515,14.2462566,12.81302532,11.25332965,8.789591883,22.2,24.6,24.75714286,20.71428571,13.88571429
SPR,1,6/3/2020,NOVI,D54,YXXRRB,M,,,,Y,0,1802400917,pos,24101.38889,,10.3 C,,0,,,12.95346515,14.2462566,12.81302532,11.25332965,8.789591883,22.2,24.6,24.75714286,20.71428571,13.88571429
SPR,1,6/3/2020,NOVI,D54,RYXXOX,F,,,,Y,0,1802400918,pos,452.8786789,,10.3 C,,0,,,12.95346515,14.2462566,12.81302532,11.25332965,8.789591883,22.2,24.6,24.75714286,20.71428571,13.88571429
SPR,1,6/3/2020,NOVI,D54,XRBRXR,F,,,,Y,0,1802400920,pos,1069.322523,,10.3 C,,0,,,12.95346515,14.2462566,12.81302532,11.25332965,8.789591883,22.2,24.6,24.75714286,20.71428571,13.88571429
SPR,1,6/3/2020,NOVI,D54,BBRXXR,F,,,,Y,0,1802400924,pos,159073.1461,,10.3 C,,0,,,12.95346515,14.2462566,12.81302532,11.25332965,8.789591883,22.2,24.6,24.75714286,20.71428571,13.88571429
SPR,1,6/3/2020,NOVI,D54,OOORXX,M,,,,Y,0,1802400925,pos,1391.7454,,10.3 C,,0,,,12.95346515,14.2462566,12.81302532,11.25332965,8.789591883,22.2,24.6,24.75714286,20.71428571,13.88571429
SPR,1,6/3/2020,NOVI,D54,RBXYRX,M,,,,Y,0,1802400919,pos,335.1768542,,"10.3 C, Y is kind of deep",,0,,,12.95346515,14.2462566,12.81302532,11.25332965,8.789591883,22.2,24.6,24.75714286,20.71428571,13.88571429
SPR,1,5/11/2021,NOVI,D58,YYBRXX,M,,,40,Y,0,1802400947,pos,2690.287648,,10.3c,,0,,,,,,,,,,,,
SPR,1,5/11/2021,NOVI,D58,OXBRXY,F,,,35,Y,0,2000700065,pos,940.6990072,,10.3c,,0,,,,,,,,,,,,
SPR,1,6/2/2020,NOVI,D46,YXYOXX,F,,,,Y,0,1802400622,pos,27290.60864,,10.4 C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,6/2/2020,NOVI,D44,YYRRXX,M,,,,Y,0,1802400897,pos,16443.41823,,10.4 C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,6/2/2020,NOVI,D44,BXBRXX,M,,,,Y,0,1802400898,pos,16662.41163,,10.4 C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,6/2/2020,NOVI,D42,YOBYRX,U,,,,Y,0,1802400896,pos,4771.282719,,"10.4 C, looks recently metamorphosed",,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,4/26/2021,NOVI,D8,XOXRBX,M,,,40,Y,0,2100700359,pos,3516.457049,,10.4c,,0,,,,,,,,,,,,
SPR,1,5/13/2021,NOVI,D58,OOBXXY,M,,,40,Y,0,1802400533,pos,10313.43497,,10.4c,,0,,,,,,,,,,,,
SPR,1,5/13/2021,NOVI,D58,OYXBXY,F,,,36,Y,0,1802400515,pos,3104.182758,,"10.4c, recent morph",,0,,,,,,,,,,,,
SPR,1,5/19/2020,NOVI,D40,XOXBXO,F,,,,Y,0,1802300308,neg,0,,10.5 C,,0,,,11.42402727,10.87384751,9.010644372,9.220036364,6.685658117,18.9,19.75714286,13.88571429,17,11.5
SPR,1,5/19/2020,NOVI,D40,BYXXBX,M,,,,Y,0,1802300280,pos,5821.438482,,10.5 C,,0,,,11.42402727,10.87384751,9.010644372,9.220036364,6.685658117,18.9,19.75714286,13.88571429,17,11.5
SPR,1,5/19/2020,NOVI,D40,XRBRXB,F,,,,Y,0,1802300313,pos,112534.0662,,10.5 C,,0,,,11.42402727,10.87384751,9.010644372,9.220036364,6.685658117,18.9,19.75714286,13.88571429,17,11.5
SPR,1,5/19/2020,NOVI,D46,XBXBBX,M,,,,Y,0,1802300315,pos,13805.99385,,10.5 C,,0,,,11.42402727,10.87384751,9.010644372,9.220036364,6.685658117,18.9,19.75714286,13.88571429,17,11.5
SPR,1,5/19/2020,NOVI,D40,OXXXRX,M,,,,Y,0,1802400019,pos,1467.037459,,10.5 C,,0,,,11.42402727,10.87384751,9.010644372,9.220036364,6.685658117,18.9,19.75714286,13.88571429,17,11.5
SPR,1,5/19/2020,NOVI,D40,RRYOBX,M,,,,Y,0,1802400881,pos,12379.87866,,10.5 C,,0,,,11.42402727,10.87384751,9.010644372,9.220036364,6.685658117,18.9,19.75714286,13.88571429,17,11.5
SPR,1,5/19/2020,NOVI,D46,BRYOBX,M,,,,Y,0,1802400882,pos,51547.62893,,10.5 C,,0,,,11.42402727,10.87384751,9.010644372,9.220036364,6.685658117,18.9,19.75714286,13.88571429,17,11.5
SPR,1,5/19/2020,NOVI,D46,YRYOBX,F,,,,Y,0,1802400883,pos,4174.632243,,10.5 C,,0,,,11.42402727,10.87384751,9.010644372,9.220036364,6.685658117,18.9,19.75714286,13.88571429,17,11.5
SPR,1,4/26/2021,NOVI,D56,BXXRXB,M,,,42,Y,0,2100700272,pos,401.0724284,,10.5 celcius,,0,,,,,,,,,,,,
SPR,1,4/26/2021,NOVI,D56,BYXBXX.1,M,,,38,Y,0,2100700273,pos,5307.089687,,10.5 celcius,,0,,,,,,,,,,,,
SPR,1,5/14/2021,NOVI,D26,BYYBOX,F,,,42,Y,0,1800500913,pos,941.3402554,,10.5c,,0,,,,,,,,,,,,
SPR,1,5/25/2021,NOVI,D40,YBRRBX,M,,,40,Y,0,2101600289,pos,1927.885983,,10.5c,,0,,,,,,,,,,,,
SPR,1,5/14/2021,NOVI,D40,YYXXYB,M,,,39,Y,0,2100800134,pos,102364.1615,,10.5c,,0,,,,,,,,,,,,
SPR,1,5/14/2021,NOVI,T10,XBBXRX,F,,,38,Y,0,1800500884,pos,24841.22959,,10.5c,,0,,,,,,,,,,,,
SPR,1,5/25/2021,NOVI,D40/41,OBXORX,M,,,38,Y,0,2101600257,pos,4984.589942,,10.5c,,0,,,,,,,,,,,,
SPR,1,5/14/2021,NOVI,D58,BOBXRX,M,,,37,Y,0,1802200063,pos,3000.198607,,10.5c,,0,,,,,,,,,,,,
SPR,1,5/11/2021,NOVI,D57,OXROXO,M,,,35,Y,0,1802400948,pos,1627.012557,,10.5c,,0,,,,,,,,,,,,
SPR,1,5/12/2021,NOVI,T15,XXBXOX,F,,,35,Y,0,1802400976,pos,18169.12794,,10.5c,,0,,,,,,,,,,,,
SPR,1,5/14/2021,NOVI,D26,YYXBOX,M,,,35,Y,0,1802400530,pos,699.8586242,,10.5c,,0,,,,,,,,,,,,
SPR,1,5/25/2021,NOVI,D40/41,YRXBXB,M,,,38,Y,0,2101600290,pos,1449.039292,,"10.5c, leech in bag",1,0,,,,,,,,,,,,
SPR,1,5/14/2021,NOVI,D26,OYYXRX,M,,,41,Y,0,1802400521,pos,2749.596556,,"10.5c, leech on R dorsal side",1,0,,,,,,,,,,,,
SPR,1,5/14/2021,NOVI,D26,BYBXOX.F,F,,,37,Y,1,1800500890,,,,"10.5c, red spot on L side",1,0,,,,,,,,,,,,
SPR,1,5/11/2021,NOVI,D57,XOBXXO,M,,,35,Y,0,1802400941,pos,32.58062537,,"10.5c, tail partially eaten",1,0,,,,,,,,,,,,
SPR,1,4/26/2021,NOVI,D56,BXXYXR.F,F,,,45,Y,0,2100700382,pos,3733.778282,,"10.5c, very gravid (plump)",,0,,,,,,,,,,,,
SPR,1,6/2/2020,NOVI,D40,RBXRXR,F,,,,Y,0,1802401081,pos,40420.97938,,10.6 C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,6/2/2020,NOVI,D45,RRYOBX,M,,,,Y,0,1802401085,pos,28183.05391,,10.6 C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,6/2/2020,NOVI,D45,XBXRBX,M,,,,Y,0,1802401223,pos,1717.719391,,10.6 C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,6/2/2020,NOVI,D40,YBRRBX,M,,,,Y,0,1802401234,pos,118047.0711,,10.6 C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,6/3/2020,NOVI,D46,BXRXXO,M,,,,Y,0,1802400450,pos,266.1112508,,10.6 C,,0,,,12.95346515,14.2462566,12.81302532,11.25332965,8.789591883,22.2,24.6,24.75714286,20.71428571,13.88571429
SPR,1,6/3/2020,NOVI,D46,YXBXXO,M,,,,Y,0,1802400452,pos,16902.98876,,10.6 C,,0,,,12.95346515,14.2462566,12.81302532,11.25332965,8.789591883,22.2,24.6,24.75714286,20.71428571,13.88571429
SPR,1,6/3/2020,NOVI,D46,OYXXOX,M,,,,Y,0,1802400453,pos,11667.26671,,10.6 C,,0,,,12.95346515,14.2462566,12.81302532,11.25332965,8.789591883,22.2,24.6,24.75714286,20.71428571,13.88571429
SPR,1,6/3/2020,NOVI,D46,OBYXRX,M,,,,Y,0,1802400613,pos,374.3966507,,10.6 C,,0,,,12.95346515,14.2462566,12.81302532,11.25332965,8.789591883,22.2,24.6,24.75714286,20.71428571,13.88571429
SPR,1,5/14/2021,NOVI,T10,RRXBXY,M,,,42,Y,0,1802400546,pos,354.2914879,,10.6c,,0,,,,,,,,,,,,
SPR,1,4/28/2021,NOVI,T45,OBXOBX,M,,,41,Y,0,2100700283,pos,1599.529544,,10.6c,,0,,,,,,,,,,,,
SPR,1,4/28/2021,NOVI,T45,OBYRXX,M,,,38,Y,0,2100700282,pos,2607.265287,,10.6c,,0,,,,,,,,,,,,
SPR,1,5/11/2021,NOVI,D58,XXROXO,M,,,38,Y,0,1802400950,pos,19960.64489,,10.6c,,0,,,,,,,,,,,,
SPR,1,5/14/2021,NOVI,T10,BRXBXY.F,F,,,37,Y,0,1802401017,pos,11892.02883,,10.6c,,0,,,,,,,,,,,,
SPR,1,5/27/2021,NOVI,T45,XORXYX,F,,,35,Y,0,2101600097,pos,117390.5097,,10.6c 1 tadpole in trap,,0,,,,,,,,,,,,
SPR,1,4/26/2021,NOVI,D26,XOXOBX,M,,,41,Y,0,2100700016,pos,2467.252702,,10.7 celcius,,0,,,,,,,,,,,,
SPR,1,4/26/2021,NOVI,D26,BXXOXO,F,,,35,Y,0,2100700271,pos,234.7521662,,"10.7 celcius, gravid orange mark on belly",,0,,,,,,,,,,,,
SPR,1,5/12/2021,NOVI,D59,OBBXOX,F,,,45,Y,0,1802400281,pos,47233.45766,,10.7c,,0,,,,,,,,,,,,
SPR,1,5/11/2021,NOVI,D52,XXRBXB,M,,,40,Y,0,1802400968,pos,24091.03947,,10.7c,,0,,,,,,,,,,,,
SPR,1,5/11/2021,NOVI,D58,RBRYRX,M,,,39,Y,0,2000700066,pos,12422.1414,,10.7c,,0,,,,,,,,,,,,
SPR,1,5/14/2021,NOVI,D40,BOXBRX,M,,,39,Y,0,2100800118,pos,35260.5514,,10.7c,,0,,,,,,,,,,,,
SPR,1,5/11/2021,NOVI,D52,BXROXB,M,,,37,Y,0,1802400965,pos,8823.31541,,10.7c,,0,,,,,,,,,,,,
SPR,1,4/26/2021,NOVI,D26,XOXORX,M,,,36,Y,0,2100700182,pos,47816.38708,,10.7c,,0,,,,,,,,,,,,
SPR,1,5/11/2021,NOVI,D52,XYBYRX,M,,,36,Y,0,1802400969,pos,1707.66642,,10.7c,,0,,,,,,,,,,,,
SPR,1,5/12/2021,NOVI,D59,YBBXOX,M,,,31,Y,0,1802400284,pos,6220.305849,,10.7c,,0,,,,,,,,,,,,
SPR,1,6/1/2020,NOVI,D54,OXBYRX,F,,,,Y,0,1802400151,pos,3180.164147,,10.8 C,,0,,,12.91973561,14.39997857,12.3454671,10.43443474,9.470920238,18.9,25.7,23.01428571,19.75714286,14.98571429
SPR,1,6/1/2020,NOVI,D54,RBYYXX,M,,,,Y,0,1802400156,pos,18.89555912,,10.8 C,,0,,,12.91973561,14.39997857,12.3454671,10.43443474,9.470920238,18.9,25.7,23.01428571,19.75714286,14.98571429
SPR,1,6/1/2020,NOVI,D54,XXYBBX,F,,,,Y,0,1802400163,pos,742.5118368,,10.8 C,,0,,,12.91973561,14.39997857,12.3454671,10.43443474,9.470920238,18.9,25.7,23.01428571,19.75714286,14.98571429
SPR,1,6/1/2020,NOVI,D54,RRXBBX.M,M,,,,Y,0,1802400164,pos,1203.215784,,10.8 C,,0,,,12.91973561,14.39997857,12.3454671,10.43443474,9.470920238,18.9,25.7,23.01428571,19.75714286,14.98571429
SPR,1,6/2/2020,NOVI,D46,XXBBXB,F,,,,Y,0,1802400906,pos,20422.96658,,10.8 C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,6/2/2020,NOVI,D46,RXXORX,M,,,,Y,0,1802401232,pos,1905.50712,,10.8 C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,6/5/2020,NOVI,D14,ORRRBX,M,,,,Y,0,1802401290,pos,29636.20789,,10.8 C,,0,,,15.4807947,13.94424935,13.64296061,11.90748268,8.876436472,32.2,23.25714286,25.77142857,22.47142857,14.6
SPR,1,5/14/2021,NOVI,D1,XBRYRX,M,,,47,Y,0,1802200062,pos,2264.250616,,10.8c,,0,,,,,,,,,,,,
SPR,1,5/28/2021,NOVI,D33,XYXRXX,F,,,47,Y,0,2101600047,pos,3123.27908,,10.8c,,0,,,,,,,,,,,,
SPR,1,5/14/2021,NOVI,D2,YOBXRX,M,,,43,Y,0,1802200064,pos,5830.380687,,10.8c,,0,,,,,,,,,,,,
SPR,1,5/14/2021,NOVI,T20,RXBXOX,M,,,43,Y,1,1800500886,,,,10.8c,,0,,,,,,,,,,,,
SPR,1,4/26/2021,NOVI,D3,RXXOXO,M,,,42,Y,0,2100700381,pos,4853.863517,,10.8c,,0,,,,,,,,,,,,
SPR,1,5/14/2021,NOVI,D2,RXRXRX,M,,,41,Y,0,1802200066,pos,3509.275631,,10.8c,,0,,,,,,,,,,,,
SPR,1,4/26/2021,NOVI,D3,OBRRBX,M,,,40,Y,0,2100700385,pos,3278.105496,,10.8c,,0,,,,,,,,,,,,
SPR,1,5/14/2021,NOVI,D2,XRBYXY,M,,,39,Y,0,1802200061,pos,6186.488,,10.8c,,0,,,,,,,,,,,,
SPR,1,5/28/2021,NOVI,D33,OXYXOX,M,,,38,Y,0,2101600046,pos,55512.25035,,10.8c,,0,,,,,,,,,,,,
SPR,1,4/26/2021,NOVI,D23,OXXRXO,M,,,37,Y,0,2100700177,pos,9673.5182,,10.8c,,0,,,,,,,,,,,,
SPR,1,5/28/2021,NOVI,D33,ORXOBX,F,,,37,Y,0,2101600048,pos,552.1044768,,10.8c,,0,,,,,,,,,,,,
SPR,1,4/26/2021,NOVI,D3,YXXRXO,M,,,35,Y,0,2100700386,neg,0,,10.8c,,0,,,,,,,,,,,,
SPR,1,5/13/2021,NOVI,D26,XOXOOX,F,,,35,Y,0,1802400480,pos,75382.12627,,10.8c,,0,,,,,,,,,,,,
SPR,1,6/10/2021,NOVI,T50,XOOYXB,M,,,35,Y,0,2100800029,pos,189532.0705,,10.8c,,0,,,,,,,,,,,,
SPR,1,5/13/2021,NOVI,D26,XYOXBX,F,,,34,Y,0,1802400479,pos,28800.05202,,10.8c,,0,,,,,,,,,,,,
SPR,1,5/28/2021,NOVI,D33,OYXOBX,F,,,30,Y,0,2101600045,pos,5196155.211,,10.8c,,0,,,,,,,,,,,,
SPR,1,5/28/2021,NOVI,D33,BYXRBX,M,,,37,Y,0,2101600184,pos,16834.0333,,"10.8c, red lesion on L side of face",1,0,,,,,,,,,,,,
SPR,1,4/20/2020,NOVI,D9,XXOBBB,F,,,,Y,0,1802300063,pos,2887.863767,,10.9 C,,0,,,8.14782197,7.495918939,,,,16.7,10.47142857,12.7,,
SPR,1,4/20/2020,NOVI,D7,XXXOBB,M,,,,Y,0,1802401296,pos,606956.6857,,10.9 C,,0,,,8.14782197,7.495918939,,,,16.7,10.47142857,12.7,,
SPR,1,6/2/2020,NOVI,D54,XYYBBX,M,,,,Y,0,1802400170,pos,297.1709925,,10.9 C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,6/2/2020,NOVI,D54,YRYBBX,M,,,,Y,0,1802400342,pos,10620.10084,,10.9 C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,6/2/2020,NOVI,D54,OBRYRX,F,,,,Y,0,1802400909,pos,15581.18245,,10.9 C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,6/2/2020,NOVI,D54,ROXXXR,M,,,,Y,0,1802400910,pos,3715.925471,,10.9 C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,6/2/2020,NOVI,D54,OXBRXX,M,,,,Y,0,1802401221,pos,53878.20715,,10.9 C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,6/2/2020,NOVI,D54,RRXBBX.M,M,,,,Y,0,1802401228,pos,18637.10076,,"10.9 C, tiny B mark",,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,5/13/2021,NOVI,D26,BOXXRX,F,,,36,Y,0,1802400478,pos,13824.83381,,10.9c,,0,,,,,,,,,,,,
SPR,1,4/29/2021,NOVI,T55,XROORX,M,,,37,Y,0,2100700245,pos,7662.510389,,"10c, 10 tadpoles",,0,,,,,,,,,,,,
SPR,1,4/29/2021,NOVI,T55,YRXRXX,F,,,40,Y,0,2100700246,pos,19108.8281,,"10c, 10 tadpoles, 1 leech",1,0,,,,,,,,,,,,
SPR,1,5/19/2020,NOVI,D52,ROYOBX,M,,,,Y,0,1802300310,pos,1119.148691,,11.0 C,,0,,,11.42402727,10.87384751,9.010644372,9.220036364,6.685658117,18.9,19.75714286,13.88571429,17,11.5
SPR,1,6/2/2020,NOVI,D54,OXYYRX,F,,,,Y,0,1802400344,pos,23363.48567,,11.0 C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,6/3/2020,NOVI,D43,OXXROX,F,,,,Y,0,1802400181,pos,1275.973982,,11.0 C,,0,,,12.95346515,14.2462566,12.81302532,11.25332965,8.789591883,22.2,24.6,24.75714286,20.71428571,13.88571429
SPR,1,6/3/2020,NOVI,D46,RXBXXO,F,,,,Y,0,1802400455,pos,1881.165275,,11.0 C,,0,,,12.95346515,14.2462566,12.81302532,11.25332965,8.789591883,22.2,24.6,24.75714286,20.71428571,13.88571429
SPR,1,6/3/2020,NOVI,D43,XXXYYX,F,,,,Y,0,1802401080,pos,50984.58747,,11.0 C,,0,,,12.95346515,14.2462566,12.81302532,11.25332965,8.789591883,22.2,24.6,24.75714286,20.71428571,13.88571429
SPR,1,5/14/2021,NOVI,D59,XOBXRX,F,,,41,Y,0,1802200065,pos,11603.84486,,11.0c,,0,,,,,,,,,,,,
SPR,1,5/12/2021,NOVI,D56,YRYXOX,F,,,40,Y,0,1802401038,pos,5317.950171,,11.0c,,0,,,,,,,,,,,,
SPR,1,5/12/2021,NOVI,D59,XXYRXY,M,,,39,Y,0,1802401045,pos,9458.41249,,11.0c,,0,,,,,,,,,,,,
SPR,1,5/14/2021,NOVI,D45,XYYBOX,M,,,39,Y,0,1800500915,pos,800.9539303,,11.0c,,0,,,,,,,,,,,,
SPR,1,5/12/2021,NOVI,D59,XYYRXY,M,,,37,Y,0,1802401036,pos,345.9414681,,11.0c,,0,,,,,,,,,,,,
SPR,1,5/12/2021,NOVI,D59,BBBXOX,M,,,36,Y,0,1802400283,pos,1286.144282,,11.0c,,0,,,,,,,,,,,,
SPR,1,5/12/2021,NOVI,D60,RBBXOX,M,,,23,Y,0,1802400282,pos,17334.60063,,11.0c,,0,,,,,,,,,,,,
SPR,1,6/4/2020,NOVI,D54,OBRYRX,F,,,,Y,0,1802400656,pos,52716.47811,,11.1 C,,0,,,14.52120758,13.98023214,13.23453788,11.63443063,8.79622987,26.7,23.64285714,25.94285714,21.98571429,13.48571429
SPR,1,6/4/2020,NOVI,D54,OOORXX,M,,,,Y,0,1802400657,pos,1131.987395,,11.1 C,,0,,,14.52120758,13.98023214,13.23453788,11.63443063,8.79622987,26.7,23.64285714,25.94285714,21.98571429,13.48571429
SPR,1,6/4/2020,NOVI,D54,RYXBXX,M,,,,Y,0,1802400663,pos,394.4368136,,11.1 C,,0,,,14.52120758,13.98023214,13.23453788,11.63443063,8.79622987,26.7,23.64285714,25.94285714,21.98571429,13.48571429
SPR,1,6/4/2020,NOVI,D54,OYBYRX,M,,,,Y,0,1802400664,pos,214492.8686,,"11.1 C, B is very tiny",,0,,,14.52120758,13.98023214,13.23453788,11.63443063,8.79622987,26.7,23.64285714,25.94285714,21.98571429,13.48571429
SPR,1,6/4/2020,NOVI,D54,YRBRXX,U,,,,Y,0,1802400658,pos,6139.308373,,"11.1 C, looks femaleish but larger hind legs",,0,,,14.52120758,13.98023214,13.23453788,11.63443063,8.79622987,26.7,23.64285714,25.94285714,21.98571429,13.48571429
SPR,1,5/12/2021,NOVI,D26,YYBXOX,M,,,45,Y,0,1802400335,pos,6695.358841,,11.1c,,0,,,,,,,,,,,,
SPR,1,5/14/2021,NOVI,D10,RBXOXO,M,,,39,Y,0,1800500901,pos,8823.31541,,11.1c,,0,,,,,,,,,,,,
SPR,1,5/14/2021,NOVI,D3,ORBYXY,M,,,38,Y,0,1802200035,pos,27646.26964,,11.1c,,0,,,,,,,,,,,,
SPR,1,5/14/2021,NOVI,D25,BXYBOX,M,,,36,Y,0,1800500908,pos,3948.353786,,11.1c,,0,,,,,,,,,,,,
SPR,1,4/20/2020,NOVI,D11,XXBBBB,F,,,,Y,0,1802300064,neg,0,,11.2 C,,0,,,8.14782197,7.495918939,,,,16.7,10.47142857,12.7,,
SPR,1,4/20/2020,NOVI,D10,XXYBBB,F,,,,Y,0,1802300065,pos,1273.931573,,11.2 C,,0,,,8.14782197,7.495918939,,,,16.7,10.47142857,12.7,,
SPR,1,4/20/2020,NOVI,D13,XBBBBB,F,,,,Y,0,1802300114,pos,475.8880365,,11.2 C,,0,,,8.14782197,7.495918939,,,,16.7,10.47142857,12.7,,
SPR,1,4/20/2020,NOVI,D12,YBXYXX,M,,,,Y,0,1802300115,pos,43023.41169,,11.2 C,,0,,,8.14782197,7.495918939,,,,16.7,10.47142857,12.7,,
SPR,1,5/7/2020,NOVI,D28,XYRXRX,M,,,,Y,0,1802300215,pos,1517130.483,,11.2 C,,0,,,9.441317424,9.730171212,7.223845779,6.743626948,7.339081277,14.4,18.01428571,12.31428571,10.15714286,10.71428571
SPR,1,6/2/2020,NOVI,D55,XRYBBX,M,,,,Y,0,1802400345,pos,51.78476799,,11.2 C,,0,,,12.12670303,14.4471395,12.51176017,10.87384751,9.010644372,17.8,25.07142857,23.32857143,20.07142857,13.88571429
SPR,1,4/26/2021,NOVI,D26,RXXOXB,M,,,41,Y,0,2100700362,pos,5049.546806,,11.2c,,0,,,,,,,,,,,,
SPR,1,5/25/2021,NOVI,D45,OOXXXR,M,,,40,Y,0,2101600249,pos,11627.59109,,11.2c,,0,,,,,,,,,,,,
SPR,1,4/26/2021,NOVI,D26,RXXRXY,M,,,37,Y,0,2100700365,pos,11900.1353,,11.2c,,0,,,,,,,,,,,,
